DTS,min,avg,max
2023-02-19 12:00:02,19.637,21.954,59.702
2023-02-19 12:15:01,17.211,22.014,35.100
2023-02-19 12:30:02,20.435,22.303,43.787
2023-02-19 12:45:01,20.328,22.578,54.885
2023-02-19 13:00:02,20.278,22.878,70.628
2023-02-19 13:15:01,20.395,23.000,76.960
2023-02-19 13:30:02,20.354,23.367,52.679
2023-02-19 13:45:01,19.593,22.138,55.940
2023-02-19 14:00:02,20.369,22.729,55.596
2023-02-19 14:15:01,16.741,21.800,39.001
2023-02-19 14:30:02,17.598,21.894,35.484
2023-02-19 14:45:01,17.203,22.243,56.310
2023-02-19 15:00:02,17.028,22.678,56.900
2023-02-19 15:15:01,16.459,22.701,46.142
2023-02-19 15:30:02,18.408,22.105,49.064
2023-02-19 15:45:02,16.592,22.117,46.642
2023-02-19 16:00:01,16.958,22.028,44.295
2023-02-19 16:15:01,16.635,22.146,46.189
2023-02-19 16:30:01,19.336,21.932,37.762
2023-02-19 16:45:01,16.938,22.212,51.657
2023-02-19 17:00:02,17.891,22.394,65.350
2023-02-19 17:15:01,20.344,22.628,101.977
2023-02-19 17:30:02,20.227,22.593,51.400
2023-02-19 17:45:01,19.459,22.115,37.669
2023-02-19 18:00:02,18.937,23.025,41.037
2023-02-19 18:15:01,17.700,22.708,46.789
2023-02-19 18:30:02,20.347,22.345,46.976
2023-02-19 18:45:01,16.996,21.933,41.255
2023-02-19 19:00:02,18.362,21.960,40.444
2023-02-19 19:15:01,19.705,21.985,40.067
2023-02-19 19:30:02,20.399,21.926,33.617
2023-02-19 19:45:01,20.387,22.075,38.227
2023-02-19 20:00:02,17.963,22.125,45.060
2023-02-19 20:15:01,18.180,22.080,41.819
2023-02-19 20:30:02,20.256,21.898,32.425
2023-02-19 20:45:01,16.311,21.986,42.819
2023-02-19 21:00:01,16.271,21.949,41.862
2023-02-19 21:15:02,20.265,22.192,38.418
2023-02-19 21:30:01,18.873,22.325,69.054
2023-02-19 21:45:01,17.887,22.011,52.274
2023-02-19 22:00:01,19.632,22.061,44.314
2023-02-19 22:15:01,18.389,22.192,59.488
2023-02-19 22:30:01,18.084,21.721,30.539
2023-02-19 22:45:01,20.246,21.715,40.936
2023-02-19 23:00:02,17.860,21.770,43.878
2023-02-19 23:15:01,20.304,21.639,30.475
2023-02-19 23:30:02,20.411,21.669,37.166
2023-02-19 23:45:01,20.324,21.656,36.608
2023-02-20 00:00:02,20.251,21.612,36.941
2023-02-20 00:15:02,20.262,21.520,28.999
2023-02-20 00:30:02,18.922,21.540,36.336
2023-02-20 00:45:01,18.694,23.538,55.279
2023-02-20 01:00:01,17.617,21.470,28.994
2023-02-20 01:15:01,20.137,21.543,30.573
2023-02-20 01:30:01,16.373,21.463,29.677
2023-02-20 01:45:01,20.231,21.497,28.994
2023-02-20 02:00:01,20.306,21.502,30.711
2023-02-20 02:15:01,20.298,21.469,29.233
2023-02-20 02:30:02,20.320,21.402,28.464
2023-02-20 02:45:01,19.008,21.426,29.683
2023-02-20 03:00:02,20.320,24.118,53.387
2023-02-20 03:15:01,20.340,21.417,36.480
2023-02-20 03:30:02,20.191,21.408,29.771
2023-02-20 03:45:01,17.748,21.388,28.146
2023-02-20 04:00:02,20.226,21.451,30.166
2023-02-20 04:15:01,20.329,21.464,36.104
2023-02-20 04:30:02,20.159,21.447,33.955
2023-02-20 04:45:02,16.939,21.411,35.736
2023-02-20 05:00:01,20.293,21.457,29.490
2023-02-20 05:15:01,17.839,21.438,28.990
2023-02-20 05:30:01,20.272,21.398,28.742
2023-02-20 05:45:02,19.013,21.558,38.169
2023-02-20 06:00:01,20.230,21.496,39.147
2023-02-20 06:15:01,16.832,21.723,47.382
2023-02-20 06:30:01,17.498,21.566,29.803
2023-02-20 06:45:01,20.229,21.479,30.790
2023-02-20 07:00:01,20.242,21.579,30.769
2023-02-20 07:15:01,16.300,21.610,29.614
2023-02-20 07:30:02,17.770,21.523,34.081
2023-02-20 07:45:01,20.219,21.438,29.408
2023-02-20 08:00:01,20.386,21.588,30.203
2023-02-20 08:15:01,20.317,21.596,35.238
2023-02-20 08:30:01,18.735,21.494,30.041
2023-02-20 08:45:01,20.304,21.630,35.928
2023-02-20 09:00:02,20.387,21.630,38.458
2023-02-20 09:15:01,20.280,21.848,36.181
2023-02-20 09:30:02,20.351,21.668,33.732
2023-02-20 09:45:01,20.379,21.671,36.078
2023-02-20 10:00:01,20.303,21.726,35.731
2023-02-20 10:15:01,16.873,21.805,30.894
2023-02-20 10:30:01,20.342,21.667,35.796
2023-02-20 10:45:01,18.180,21.719,37.907
2023-02-20 11:00:01,20.362,21.928,41.772
2023-02-20 11:15:01,18.577,21.859,36.044
2023-02-20 11:30:01,20.332,21.743,40.630
2023-02-20 11:45:02,18.213,21.912,38.057
2023-02-20 12:00:01,20.279,22.129,37.683
2023-02-20 12:15:01,17.087,21.807,35.960
2023-02-20 12:30:01,18.313,21.869,37.721
2023-02-20 12:45:01,16.874,21.991,38.505
2023-02-20 13:00:01,19.497,21.940,57.327
2023-02-20 13:15:02,18.273,22.375,81.475
2023-02-20 13:30:01,18.271,22.330,81.973
2023-02-20 13:45:01,18.260,21.731,30.063
2023-02-20 14:00:02,19.158,21.996,35.614
2023-02-20 14:15:01,17.454,22.001,41.411
2023-02-20 14:30:02,20.302,22.065,44.151
2023-02-20 14:45:01,18.434,21.717,35.744
2023-02-20 15:00:02,20.368,22.151,40.043
2023-02-20 15:15:01,18.158,28.211,67.395
2023-02-20 15:30:02,20.325,22.177,46.514
2023-02-20 15:45:01,20.403,22.172,55.759
2023-02-20 16:00:02,20.312,22.164,37.577
2023-02-20 16:15:01,18.931,22.071,38.214
2023-02-20 16:30:01,20.383,22.171,39.158
2023-02-20 16:45:01,17.219,22.816,43.037
2023-02-20 17:00:01,18.557,22.695,50.430
2023-02-20 17:15:01,20.306,22.990,57.598
2023-02-20 17:30:01,20.315,22.473,46.691
2023-02-20 17:45:01,20.095,21.804,33.213
2023-02-20 18:00:01,20.298,21.900,45.331
2023-02-20 18:15:01,17.232,22.125,41.202
2023-02-20 18:30:01,17.481,22.450,72.973
2023-02-20 18:45:01,18.437,22.120,36.733
2023-02-20 19:00:02,18.404,21.799,31.447
2023-02-20 19:15:01,18.894,21.830,38.913
2023-02-20 19:30:01,20.363,21.920,37.512
2023-02-20 19:45:02,20.193,22.020,35.589
2023-02-20 20:00:01,20.244,21.952,37.242
2023-02-20 20:15:01,17.157,21.951,39.143
2023-02-20 20:30:02,20.200,21.955,42.304
2023-02-20 20:45:01,17.234,22.076,42.764
2023-02-20 21:00:01,19.876,21.948,35.486
2023-02-20 21:15:01,16.495,22.048,43.631
2023-02-20 21:30:01,20.384,22.129,43.612
2023-02-20 21:45:01,20.325,21.961,45.409
2023-02-20 22:00:02,18.013,21.827,36.243
2023-02-20 22:15:01,20.049,22.165,65.996
2023-02-20 22:30:01,19.024,21.897,36.616
2023-02-20 22:45:01,20.165,21.744,37.672
2023-02-20 23:00:01,20.195,21.677,37.068
2023-02-20 23:15:01,20.313,21.620,35.428
2023-02-20 23:30:01,20.328,21.611,35.692
2023-02-20 23:45:01,20.225,21.593,35.099
2023-02-21 00:00:02,20.179,21.646,45.822
2023-02-21 00:15:01,20.286,21.508,37.771
2023-02-21 00:30:02,20.290,21.479,36.433
2023-02-21 00:45:01,20.216,21.467,29.352
2023-02-21 01:00:02,20.231,21.514,30.243
2023-02-21 01:15:01,20.354,21.534,33.517
2023-02-21 01:30:01,20.185,21.498,30.984
2023-02-21 01:45:01,19.351,23.346,53.609
2023-02-21 02:00:01,19.499,21.479,33.422
2023-02-21 02:15:01,20.165,21.545,37.104
2023-02-21 02:30:01,20.393,21.431,30.764
2023-02-21 02:45:01,20.229,21.477,29.815
2023-02-21 03:00:01,20.161,21.578,34.683
2023-02-21 03:15:01,20.319,21.541,30.088
2023-02-21 03:30:02,20.263,21.566,52.374
2023-02-21 03:45:01,18.490,21.479,32.506
2023-02-21 04:00:02,20.359,21.490,32.245
2023-02-21 04:15:01,20.332,21.506,40.777
2023-02-21 04:30:02,19.978,21.451,48.700
2023-02-21 04:45:01,18.837,21.605,57.929
2023-02-21 05:00:02,20.327,21.368,30.791
2023-02-21 05:15:01,20.238,21.402,35.713
2023-02-21 05:30:02,18.071,21.381,30.640
2023-02-21 05:45:01,20.244,21.410,35.813
2023-02-21 06:00:02,20.242,21.493,36.421
2023-02-21 06:15:02,20.321,21.540,29.900
2023-02-21 06:30:02,20.321,21.596,36.547
2023-02-21 06:45:01,17.300,21.626,35.145
2023-02-21 07:00:01,17.717,21.900,47.997
2023-02-21 07:15:01,17.586,22.018,50.314
2023-02-21 07:30:02,18.234,22.013,39.330
2023-02-21 07:45:01,19.570,21.588,42.840
2023-02-21 08:00:02,18.692,21.751,38.684
2023-02-21 08:15:01,17.019,21.648,35.497
2023-02-21 08:30:01,19.344,21.685,36.128
2023-02-21 08:45:01,20.343,21.639,34.082
2023-02-21 09:00:02,20.323,21.612,31.651
2023-02-21 09:15:01,20.253,21.665,37.382
2023-02-21 09:30:01,20.400,21.631,29.842
2023-02-21 09:45:02,20.288,21.609,43.120
2023-02-21 10:00:01,18.920,22.979,37.878
2023-02-21 10:15:01,18.293,22.908,37.166
2023-02-21 10:30:01,20.370,23.076,37.722
2023-02-21 10:45:01,16.591,22.246,56.089
2023-02-21 11:00:01,18.317,21.984,35.205
2023-02-21 11:15:01,20.279,21.753,42.106
2023-02-21 11:30:02,20.324,21.617,35.388
2023-02-21 11:45:01,20.211,21.625,33.209
2023-02-21 12:00:02,20.291,21.629,43.951
2023-02-21 12:15:01,28.223,31.933,47.549
2023-02-21 12:30:02,17.477,21.814,36.274
2023-02-21 12:45:01,17.239,21.597,29.496
2023-02-21 13:00:02,20.384,21.914,36.164
2023-02-21 13:15:01,17.795,21.821,35.969
2023-02-21 13:30:02,18.534,21.738,44.267
2023-02-21 13:45:01,20.285,21.687,45.286
2023-02-21 14:00:02,19.373,21.706,55.652
2023-02-21 14:15:01,18.445,21.639,30.535
2023-02-21 14:30:02,19.803,22.049,43.076
2023-02-21 14:45:01,19.089,22.367,62.855
2023-02-21 15:00:01,19.199,22.836,43.971
2023-02-21 15:15:01,19.388,23.234,45.226
2023-02-21 15:30:01,20.311,21.738,38.792
2023-02-21 15:45:01,20.179,21.507,29.443
2023-02-21 16:00:01,18.819,21.595,37.886
2023-02-21 16:15:01,20.363,21.713,39.864
2023-02-21 16:30:01,16.953,21.762,33.430
2023-02-21 16:45:01,20.328,21.741,36.449
2023-02-21 17:00:01,20.297,21.763,29.519
2023-02-21 17:15:01,20.377,21.883,36.574
2023-02-21 17:30:01,20.268,21.750,32.281
2023-02-21 17:45:01,20.381,21.925,33.967
2023-02-21 18:00:01,20.206,22.235,60.360
2023-02-21 18:15:01,20.340,21.915,35.781
2023-02-21 18:30:01,16.874,21.830,38.078
2023-02-21 18:45:00,20.396,21.781,36.078
2023-02-21 19:00:01,18.699,21.759,52.033
2023-02-21 19:15:01,20.288,21.767,36.398
2023-02-21 19:30:01,20.398,21.856,36.901
2023-02-21 19:45:02,20.242,21.783,36.705
2023-02-21 20:00:01,20.273,22.212,45.842
2023-02-21 20:15:01,20.340,22.055,37.416
2023-02-21 20:30:01,20.295,22.339,39.745
2023-02-21 20:45:01,17.998,22.920,47.323
2023-02-21 21:00:02,17.278,22.136,37.338
2023-02-21 21:15:01,17.428,22.111,37.208
2023-02-21 21:30:02,20.202,22.277,43.028
2023-02-21 21:45:01,20.374,21.920,40.802
2023-02-21 22:00:02,20.454,21.775,37.194
2023-02-21 22:15:01,20.387,22.895,32.285
2023-02-21 22:30:02,18.961,21.826,36.024
2023-02-21 22:45:01,20.338,21.844,45.418
2023-02-21 23:00:02,20.149,21.820,39.536
2023-02-21 23:15:01,19.585,21.867,39.486
2023-02-21 23:30:02,18.074,21.729,34.621
2023-02-21 23:45:01,16.263,21.735,55.336
2023-02-22 00:00:02,20.189,21.600,36.797
2023-02-22 00:15:01,20.330,21.629,35.975
2023-02-22 00:30:02,18.977,21.435,29.155
2023-02-22 00:45:01,19.663,21.505,30.524
2023-02-22 01:00:02,20.353,21.466,36.918
2023-02-22 01:15:01,20.229,21.439,29.281
2023-02-22 01:30:01,18.907,21.523,35.345
2023-02-22 01:45:01,20.131,21.392,29.167
2023-02-22 02:00:01,19.021,21.378,36.245
2023-02-22 02:15:01,18.610,21.464,35.714
2023-02-22 02:30:02,19.695,21.378,28.682
2023-02-22 02:45:01,18.507,21.418,30.884
2023-02-22 03:00:02,20.327,21.439,29.563
2023-02-22 03:15:01,20.248,21.429,29.075
2023-02-22 03:30:02,19.244,21.452,32.388
2023-02-22 03:45:01,17.373,21.374,35.252
2023-02-22 04:00:02,20.350,21.423,29.632
2023-02-22 04:15:01,20.231,21.409,28.982
2023-02-22 04:30:01,19.226,21.333,28.871
2023-02-22 04:45:01,20.325,21.417,32.519
2023-02-22 05:00:01,19.631,21.393,29.244
2023-02-22 05:15:01,20.320,21.382,28.518
2023-02-22 05:30:01,18.296,21.426,29.269
2023-02-22 05:45:02,20.248,21.449,30.387
2023-02-22 06:00:01,20.295,21.405,35.588
2023-02-22 06:15:01,18.607,21.408,29.271
2023-02-22 06:30:01,20.368,21.511,31.422
2023-02-22 06:45:01,18.493,21.503,34.834
2023-02-22 07:00:02,17.883,21.943,205.394
2023-02-22 07:15:01,20.218,21.624,35.184
2023-02-22 07:30:01,17.401,21.693,36.587
2023-02-22 07:45:01,20.216,21.505,31.263
2023-02-22 08:00:02,20.221,21.438,35.380
2023-02-22 08:15:01,20.174,21.441,36.666
2023-02-22 08:30:02,20.276,21.514,30.816
2023-02-22 08:45:01,19.906,21.638,39.018
2023-02-22 09:00:02,20.323,21.576,36.628
2023-02-22 09:15:01,20.288,21.563,29.979
2023-02-22 09:30:02,18.629,21.487,31.449
2023-02-22 09:45:01,18.514,21.683,40.928
2023-02-22 10:00:01,18.497,21.776,46.448
2023-02-22 10:15:01,20.279,21.565,35.979
2023-02-22 10:30:01,20.233,21.863,31.394
2023-02-22 10:45:02,20.217,21.688,32.406
2023-02-22 11:00:01,20.311,21.692,38.412
2023-02-22 11:15:01,20.200,21.690,31.426
2023-02-22 11:30:01,20.408,21.679,36.796
2023-02-22 11:45:01,19.765,21.707,35.965
2023-02-22 12:00:01,17.231,21.875,34.160
2023-02-22 12:15:01,18.210,22.042,36.208
2023-02-22 12:30:01,20.305,21.661,31.683
2023-02-22 12:45:01,20.226,21.587,31.400
2023-02-22 13:00:01,20.344,21.614,31.298
2023-02-22 13:15:02,20.244,21.667,41.165
2023-02-22 13:30:01,20.300,21.619,36.775
2023-02-22 13:45:01,20.355,21.607,31.629
2023-02-22 14:00:02,20.345,21.510,32.254
2023-02-22 14:15:01,20.344,21.641,35.936
2023-02-22 14:30:01,20.338,21.706,38.272
2023-02-22 14:45:01,20.261,21.648,29.726
2023-02-22 15:00:01,17.501,21.749,36.090
2023-02-22 15:15:00,19.687,21.738,32.598
2023-02-22 15:30:01,19.103,21.800,35.666
2023-02-22 15:45:00,20.333,22.121,38.278
2023-02-22 16:00:01,18.576,21.988,39.195
2023-02-22 16:15:01,20.283,21.727,36.840
2023-02-22 16:30:02,20.296,21.858,37.555
2023-02-22 16:45:01,20.236,21.902,35.968
2023-02-22 17:00:02,20.253,21.759,45.696
2023-02-22 17:15:01,19.689,21.824,40.103
2023-02-22 17:30:02,19.550,21.851,54.181
2023-02-22 17:45:01,20.404,21.809,37.268
2023-02-22 18:00:02,20.228,21.648,33.610
2023-02-22 18:15:01,20.397,22.158,81.252
2023-02-22 18:30:02,20.386,22.022,80.021
2023-02-22 18:45:01,19.208,22.720,71.053
2023-02-22 19:00:02,20.228,22.351,67.678
2023-02-22 19:15:01,19.783,23.278,47.006
2023-02-22 19:30:02,20.294,21.851,36.216
2023-02-22 19:45:01,20.366,21.909,37.060
2023-02-22 20:00:02,17.369,21.791,36.058
2023-02-22 20:15:01,20.260,22.197,96.225
2023-02-22 20:30:01,20.285,21.902,34.113
2023-02-22 20:45:01,19.503,21.833,30.175
2023-02-22 21:00:02,16.859,22.275,55.347
2023-02-22 21:15:01,18.732,22.108,46.354
2023-02-22 21:30:02,18.787,22.095,38.628
2023-02-22 21:45:01,18.865,22.003,36.643
2023-02-22 22:00:02,20.442,21.987,36.759
2023-02-22 22:15:01,20.422,22.139,39.077
2023-02-22 22:30:02,17.499,21.967,42.699
2023-02-22 22:45:01,17.622,21.929,46.774
2023-02-22 23:00:02,20.207,24.525,56.584
2023-02-22 23:15:01,19.164,22.134,54.638
2023-02-22 23:30:02,20.247,21.874,51.417
2023-02-22 23:45:01,19.307,21.661,35.847
2023-02-23 00:00:02,18.775,21.655,34.953
2023-02-23 00:15:01,17.086,21.555,36.005
2023-02-23 00:30:02,20.281,21.587,35.426
2023-02-23 00:45:01,20.315,21.586,31.791
2023-02-23 01:00:02,20.328,21.673,33.503
2023-02-23 01:15:01,19.070,21.564,30.419
2023-02-23 01:30:02,18.099,21.601,31.718
2023-02-23 01:45:01,20.362,21.630,33.980
2023-02-23 02:00:02,20.380,21.514,29.741
2023-02-23 02:15:01,20.270,21.498,29.029
2023-02-23 02:30:01,17.187,21.605,29.192
2023-02-23 02:45:01,17.251,21.508,32.579
2023-02-23 03:00:01,20.265,21.570,30.248
2023-02-23 03:15:01,17.266,21.436,43.032
2023-02-23 03:30:02,18.026,21.428,29.409
2023-02-23 03:45:01,20.309,21.323,29.808
2023-02-23 04:00:01,19.747,21.374,34.923
2023-02-23 04:15:01,19.472,21.430,30.454
2023-02-23 04:30:02,20.247,21.324,30.297
2023-02-23 04:45:01,20.219,21.501,31.065
2023-02-23 05:00:02,20.249,21.616,66.840
2023-02-23 05:15:01,20.340,21.501,36.490
2023-02-23 05:30:02,19.558,21.494,36.294
2023-02-23 05:45:01,20.240,21.406,29.364
2023-02-23 06:00:02,17.082,21.342,29.598
2023-02-23 06:15:01,18.188,21.502,29.877
2023-02-23 06:30:02,20.350,21.557,30.822
2023-02-23 06:45:01,18.587,21.737,35.259
2023-02-23 07:00:02,16.733,22.020,38.679
2023-02-23 07:15:01,20.036,21.759,33.256
2023-02-23 07:30:02,17.344,21.837,37.132
2023-02-23 07:45:01,18.075,21.459,29.542
2023-02-23 08:00:02,20.211,21.503,30.741
2023-02-23 08:15:01,20.090,21.515,30.005
2023-02-23 08:30:02,20.249,21.504,29.415
2023-02-23 08:45:01,20.256,21.514,39.900
2023-02-23 09:00:02,18.956,21.581,35.562
2023-02-23 09:15:01,20.253,21.698,54.296
2023-02-23 09:30:02,16.021,21.841,44.467
2023-02-23 09:45:01,20.256,21.525,35.991
2023-02-23 10:00:02,20.264,21.630,35.528
2023-02-23 10:15:01,20.272,21.518,37.306
2023-02-23 10:30:02,20.281,21.640,36.090
2023-02-23 10:45:01,18.964,21.640,34.547
2023-02-23 11:00:02,19.141,21.625,32.546
2023-02-23 11:15:01,20.243,21.786,39.083
2023-02-23 11:30:01,16.889,21.607,35.628
2023-02-23 11:45:01,20.245,21.687,36.890
2023-02-23 12:00:01,20.196,21.664,42.628
2023-02-23 12:15:01,20.319,21.545,35.945
2023-02-23 12:30:01,20.247,21.571,36.312
2023-02-23 12:45:01,16.829,21.522,31.050
2023-02-23 13:00:01,20.273,21.580,37.285
2023-02-23 13:15:01,20.288,21.492,36.762
2023-02-23 13:30:02,20.255,21.632,37.784
2023-02-23 13:45:01,20.287,21.722,38.524
2023-02-23 14:00:02,20.231,21.664,35.034
2023-02-23 14:15:01,20.243,21.392,30.598
2023-02-23 14:30:01,20.158,21.589,30.414
2023-02-23 14:45:01,16.832,21.438,29.896
2023-02-23 15:00:01,19.641,21.541,36.139
2023-02-23 15:15:01,19.538,21.619,39.337
2023-02-23 15:30:01,20.172,21.634,31.571
2023-02-23 15:45:01,20.250,21.742,32.912
2023-02-23 16:00:01,20.214,21.828,37.670
2023-02-23 16:15:01,20.298,21.579,38.323
2023-02-23 16:30:02,19.675,21.877,37.924
2023-02-23 16:45:01,20.419,21.838,37.331
2023-02-23 17:00:02,20.244,21.757,38.974
2023-02-23 17:15:01,20.334,21.722,36.041
2023-02-23 17:30:02,17.285,21.896,34.755
2023-02-23 17:45:01,15.957,21.787,43.368
2023-02-23 18:00:01,20.299,21.653,41.615
2023-02-23 18:15:01,20.233,21.790,38.778
2023-02-23 18:30:01,16.820,21.897,37.909
2023-02-23 18:45:01,17.502,21.933,43.033
2023-02-23 19:00:01,20.364,22.062,32.123
2023-02-23 19:15:01,20.269,22.070,36.627
2023-02-23 19:30:01,18.567,22.264,44.182
2023-02-23 19:45:02,17.300,21.960,39.306
2023-02-23 20:00:01,20.269,22.025,44.675
2023-02-23 20:15:01,17.235,22.232,59.436
2023-02-23 20:30:03,19.791,22.222,36.566
2023-02-23 20:45:01,17.769,22.032,35.238
2023-02-23 21:00:01,17.494,22.151,40.337
2023-02-23 21:15:01,15.887,22.058,56.567
2023-02-23 21:30:02,19.270,22.169,39.166
2023-02-23 21:45:01,17.974,22.042,49.894
2023-02-23 22:00:01,19.305,21.964,37.346
2023-02-23 22:15:01,20.345,21.901,38.250
2023-02-23 22:30:02,18.339,21.550,36.271
2023-02-23 22:45:01,17.321,21.575,37.463
2023-02-23 23:00:02,20.262,21.519,29.609
2023-02-23 23:15:02,17.537,21.503,37.235
2023-02-23 23:30:01,18.827,21.591,29.262
2023-02-23 23:45:01,20.287,21.477,54.272
2023-02-24 00:00:01,17.392,21.541,33.257
2023-02-24 00:15:01,20.236,21.493,32.134
2023-02-24 00:30:02,20.109,21.564,29.837
2023-02-24 00:45:01,20.243,21.313,28.869
2023-02-24 01:00:02,18.252,20.935,52.999
2023-02-24 01:15:01,20.199,21.344,31.080
2023-02-24 01:30:01,20.252,21.411,30.085
2023-02-24 01:45:01,15.914,21.417,35.460
2023-02-24 02:00:01,19.025,21.331,35.912
2023-02-24 02:15:01,20.317,21.297,30.598
2023-02-24 02:30:02,20.278,21.345,34.064
2023-02-24 02:45:01,19.550,21.270,35.804
2023-02-24 03:00:01,20.309,21.224,28.979
2023-02-24 03:15:01,19.849,21.298,52.054
2023-02-24 03:30:01,20.189,21.381,36.744
2023-02-24 03:45:01,20.311,21.260,29.957
2023-02-24 04:00:01,20.256,21.243,28.480
2023-02-24 04:15:01,20.238,21.257,30.179
2023-02-24 04:30:01,20.308,21.263,32.671
2023-02-24 04:45:00,20.303,21.292,36.026
2023-02-24 05:00:01,20.269,21.269,28.995
2023-02-24 05:15:00,19.076,21.320,30.693
2023-02-24 05:30:01,20.238,21.367,37.402
2023-02-24 05:45:01,19.146,21.398,29.345
2023-02-24 06:00:02,18.442,21.452,47.107
2023-02-24 06:15:01,17.887,21.582,61.620
2023-02-24 06:30:02,17.570,21.513,31.109
2023-02-24 06:45:01,20.180,21.493,30.838
2023-02-24 07:00:02,20.207,21.638,35.950
2023-02-24 07:15:01,20.255,21.404,29.351
2023-02-24 07:30:02,20.077,21.643,35.384
2023-02-24 07:45:01,20.309,21.640,49.422
2023-02-24 08:00:02,20.349,21.557,38.494
2023-02-24 08:15:01,20.282,21.598,31.404
2023-02-24 08:30:02,20.297,21.632,33.450
2023-02-24 08:45:01,20.231,21.643,45.605
2023-02-24 09:00:02,20.169,21.719,35.666
2023-02-24 09:15:01,20.346,21.628,37.703
2023-02-24 09:30:02,20.264,21.858,41.437
2023-02-24 09:45:01,20.251,21.705,36.437
2023-02-24 10:00:02,20.284,21.766,37.463
2023-02-24 10:15:01,20.292,21.786,36.430
2023-02-24 10:30:01,20.312,21.877,42.848
2023-02-24 10:45:01,20.310,21.851,39.951
2023-02-24 11:00:02,20.263,21.644,30.860
2023-02-24 11:15:01,20.259,21.656,36.054
2023-02-24 11:30:01,20.237,21.826,45.925
2023-02-24 11:45:02,16.515,21.502,29.315
2023-02-24 12:00:01,20.267,21.539,30.347
2023-02-24 12:15:01,20.344,21.580,31.695
2023-02-24 12:30:02,20.245,21.528,30.248
2023-02-24 12:45:01,20.278,21.698,36.018
2023-02-24 13:00:01,19.519,21.599,36.465
2023-02-24 13:15:01,20.345,21.588,40.290
2023-02-24 13:30:02,20.280,21.518,32.816
2023-02-24 13:45:01,20.307,21.611,29.703
2023-02-24 14:00:02,18.732,21.693,30.630
2023-02-24 14:15:02,20.325,21.901,57.397
2023-02-24 14:30:01,20.264,22.370,53.372
2023-02-24 14:45:01,20.429,22.469,41.505
2023-02-24 15:00:01,20.353,22.660,40.956
2023-02-24 15:15:01,20.245,22.562,44.033
2023-02-24 15:30:02,20.251,22.073,36.916
2023-02-24 15:45:01,19.374,21.715,37.111
2023-02-24 16:00:02,20.246,21.941,39.277
2023-02-24 16:15:01,20.349,21.929,38.877
2023-02-24 16:30:02,20.357,23.291,48.184
2023-02-24 16:45:01,20.483,23.518,47.840
2023-02-24 17:00:02,20.131,23.319,46.929
2023-02-24 17:15:01,20.272,22.603,42.937
2023-02-24 17:30:02,17.536,21.738,32.813
2023-02-24 17:45:01,19.683,21.804,37.216
2023-02-24 18:00:02,20.228,21.828,35.835
2023-02-24 18:15:01,20.295,22.942,49.144
2023-02-24 18:30:02,17.205,22.795,45.987
2023-02-24 18:45:01,20.375,22.875,47.928
2023-02-24 19:00:02,17.544,22.659,48.332
2023-02-24 19:15:01,19.911,22.083,39.019
2023-02-24 19:30:02,19.969,21.738,32.262
2023-02-24 19:45:01,20.329,22.595,39.103
2023-02-24 20:00:02,16.951,22.493,42.164
2023-02-24 20:15:01,19.173,22.932,65.340
2023-02-24 20:30:02,20.294,23.164,76.403
2023-02-24 20:45:01,16.141,22.094,73.740
2023-02-24 21:00:02,16.681,22.932,61.694
2023-02-24 21:15:01,20.383,23.660,66.752
2023-02-24 21:30:02,20.313,23.666,54.870
2023-02-24 21:45:01,18.520,23.723,54.462
2023-02-24 22:00:02,17.702,22.414,41.123
2023-02-24 22:15:01,20.365,24.094,93.672
2023-02-24 22:30:02,17.277,24.156,51.997
2023-02-24 22:45:01,16.434,22.234,91.890
2023-02-24 23:00:02,18.843,21.916,37.921
2023-02-24 23:15:01,20.256,21.958,46.064
2023-02-24 23:30:02,20.292,22.278,39.758
2023-02-24 23:45:01,20.235,22.279,310.484
2023-02-25 00:00:02,20.291,21.636,36.365
2023-02-25 00:15:01,20.282,21.773,40.486
2023-02-25 00:30:02,20.198,21.646,34.834
2023-02-25 00:45:01,20.207,21.574,39.937
2023-02-25 01:00:01,20.208,21.605,52.019
2023-02-25 01:15:01,20.254,21.526,32.041
2023-02-25 01:30:02,20.208,21.566,32.584
2023-02-25 01:45:01,20.265,21.504,29.695
2023-02-25 02:00:02,18.018,21.370,29.524
2023-02-25 02:15:01,20.209,21.359,28.585
2023-02-25 02:30:02,20.224,21.364,34.967
2023-02-25 02:45:01,16.844,21.368,30.882
2023-02-25 03:00:01,18.737,21.360,37.877
2023-02-25 03:15:02,20.293,21.434,37.191
2023-02-25 03:30:01,20.288,21.349,35.279
2023-02-25 03:45:01,16.298,21.311,28.992
2023-02-25 04:00:01,20.120,21.367,28.959
2023-02-25 04:15:02,20.268,21.395,36.070
2023-02-25 04:30:01,20.207,21.373,35.783
2023-02-25 04:45:01,20.310,21.349,29.047
2023-02-25 05:00:01,20.250,21.277,35.421
2023-02-25 05:15:01,20.243,21.339,36.087
2023-02-25 05:30:01,18.883,21.366,30.240
2023-02-25 05:45:01,20.354,21.393,35.638
2023-02-25 06:00:02,20.287,21.390,35.720
2023-02-25 06:15:01,20.232,21.429,29.884
2023-02-25 06:30:01,20.183,21.401,34.456
2023-02-25 06:45:01,18.276,21.326,28.804
2023-02-25 07:00:02,20.257,21.432,30.777
2023-02-25 07:15:01,20.269,21.499,37.461
2023-02-25 07:30:02,20.237,21.647,37.508
